20186 3 3 			
962.798766 	0.000000 	850.000000 	192.469721 	115.207373 	0.000000 
962.798766 	0.000000 	850.000000 	192.469721 	115.207373 	0.000000 
966.653816 	43.478261 	929.000000 	192.469721 	115.207373 	0.000000 
966.653816 	43.478261 	929.000000 	192.469721 	115.207373 	0.000000 
975.327679 	43.478261 	989.000000 	192.469721 	115.207373 	0.000000 
975.327679 	43.478261 	989.000000 	192.469721 	115.207373 	0.000000 
961.835004 	173.913043 	894.270000 	0.000000 	224.884793 	10.574018 
961.835004 	173.913043 	894.270000 	0.000000 	224.884793 	10.574018 
987.856592 	0.000000 	830.000000 	326.750922 	308.755760 	10.574018 
928.296068 	739.130435 	960.000000 	235.913639 	0.000000 	15.105740 
962.798766 	217.391304 	770.000000 	0.000000 	224.884793 	18.126888 
962.798766 	217.391304 	770.000000 	0.000000 	224.884793 	18.126888 
932.922128 	565.217391 	922.000000 	235.913639 	184.331797 	21.148036 
941.017733 	434.782609 	922.000000 	209.583992 	110.599078 	21.148036 
941.595991 	434.782609 	973.670000 	262.243286 	202.764977 	21.148036 
953.932151 	434.782609 	918.000000 	262.243286 	202.764977 	21.148036 
957.016191 	434.782609 	880.000000 	262.243286 	202.764977 	21.148036 
962.798766 	217.391304 	880.000000 	209.583992 	110.599078 	21.148036 
962.798766 	521.739130 	776.000000 	235.913639 	184.331797 	21.148036 
967.232074 	434.782609 	890.000000 	262.243286 	202.764977 	21.148036 
968.581342 	391.304348 	915.000000 	262.243286 	202.764977 	21.148036 
969.545104 	347.826087 	877.000000 	262.243286 	202.764977 	21.148036 
973.400154 	391.304348 	896.092000 	262.243286 	202.764977 	21.148036 
973.785659 	391.304348 	855.000000 	262.243286 	202.764977 	21.148036 
983.037779 	86.956522 	745.458000 	316.482359 	281.105991 	24.169184 
987.856592 	130.434783 	805.000000 	326.750922 	308.755760 	24.169184 
990.747880 	86.956522 	734.000000 	326.750922 	308.755760 	24.169184 
992.097147 	130.434783 	729.790000 	326.750922 	308.755760 	24.169184 
993.639167 	130.434783 	679.000000 	326.750922 	308.755760 	24.169184 
995.566692 	130.434783 	773.070000 	364.402317 	331.797235 	24.169184 
995.566692 	130.434783 	773.070000 	364.402317 	331.797235 	24.169184 
947.378566 	173.913043 	843.000000 	0.000000 	224.884793 	25.679758 
947.378566 	173.913043 	933.000000 	0.000000 	224.884793 	25.679758 
947.378566 	173.913043 	843.000000 	0.000000 	224.884793 	25.679758 
947.378566 	173.913043 	933.000000 	0.000000 	224.884793 	25.679758 
949.306091 	217.391304 	770.000000 	0.000000 	224.884793 	25.679758 
949.306091 	217.391304 	770.000000 	0.000000 	224.884793 	25.679758 
966.653816 	86.956522 	701.000000 	0.000000 	224.884793 	25.679758 
966.653816 	86.956522 	701.000000 	0.000000 	224.884793 	25.679758 
985.929067 	173.913043 	853.208000 	309.636651 	294.930876 	27.190332 
953.161141 	86.956522 	600.000000 	467.614534 	387.096774 	30.211480 
953.161141 	86.956522 	600.000000 	467.614534 	387.096774 	30.211480 
957.208944 	43.478261 	933.000000 	364.402317 	331.797235 	30.211480 
957.208944 	43.478261 	933.000000 	364.402317 	331.797235 	30.211480 
975.327679 	43.478261 	740.000000 	467.614534 	387.096774 	30.211480 
975.327679 	43.478261 	740.000000 	467.614534 	387.096774 	30.211480 
983.037779 	43.478261 	798.000000 	364.402317 	331.797235 	30.211480 
983.037779 	43.478261 	798.000000 	364.402317 	331.797235 	30.211480 
984.001542 	43.478261 	778.000000 	467.614534 	387.096774 	30.211480 
984.001542 	43.478261 	778.000000 	467.614534 	387.096774 	30.211480 
989.784117 	43.478261 	686.000000 	364.402317 	331.797235 	30.211480 
989.784117 	43.478261 	686.000000 	364.402317 	331.797235 	30.211480 
992.675405 	43.478261 	740.000000 	364.402317 	331.797235 	30.211480 
992.675405 	43.478261 	740.000000 	364.402317 	331.797235 	30.211480 
994.795682 	130.434783 	804.827000 	364.402317 	331.797235 	30.211480 
994.795682 	130.434783 	804.827000 	364.402317 	331.797235 	30.211480 
916.538165 	652.173913 	960.000000 	387.309110 	375.115207 	33.232628 
943.523516 	608.695652 	828.000000 	387.309110 	375.115207 	33.232628 
954.124904 	521.739130 	912.000000 	272.775145 	294.930876 	33.232628 
955.088666 	434.782609 	869.223000 	262.243286 	294.930876 	33.232628 
955.300694 	434.782609 	852.420000 	262.243286 	294.930876 	33.232628 
957.979954 	391.304348 	866.000000 	262.243286 	294.930876 	33.232628 
957.979954 	478.260870 	895.000000 	394.944708 	403.686636 	33.232628 
957.979954 	478.260870 	895.000000 	394.944708 	403.686636 	33.232628 
958.943716 	434.782609 	850.000000 	262.243286 	294.930876 	33.232628 
960.871241 	478.260870 	878.000000 	394.944708 	403.686636 	33.232628 
960.871241 	478.260870 	878.000000 	394.944708 	403.686636 	33.232628 
961.835004 	434.782609 	600.000000 	373.091101 	345.622120 	33.232628 
962.991519 	391.304348 	857.500000 	262.243286 	294.930876 	33.232628 
964.726291 	434.782609 	868.000000 	262.243286 	294.930876 	33.232628 
966.653816 	434.782609 	938.000000 	262.243286 	294.930876 	33.232628 
968.581342 	434.782609 	898.013000 	262.243286 	294.930876 	33.232628 
971.472629 	217.391304 	812.000000 	387.309110 	341.935484 	33.232628 
972.436392 	391.304348 	773.899000 	262.243286 	294.930876 	33.232628 
975.327679 	173.913043 	750.000000 	316.482359 	281.105991 	33.232628 
978.218967 	130.434783 	800.000000 	387.309110 	341.935484 	33.232628 
982.074017 	217.391304 	831.000000 	295.155345 	336.405530 	33.232628 
986.892830 	43.478261 	931.213000 	295.155345 	336.405530 	33.232628 
993.639167 	0.000000 	905.000000 	472.353870 	391.705069 	33.232628 
994.602930 	173.913043 	857.249000 	295.155345 	336.405530 	33.232628 
899.190439 	260.869565 	809.000000 	244.339126 	313.364055 	34.743202 
966.653816 	434.782609 	873.000000 	358.346498 	361.290323 	34.743202 
966.653816 	434.782609 	873.000000 	358.346498 	361.290323 	34.743202 
957.054742 	565.217391 	840.000000 	272.775145 	294.930876 	36.253776 
970.508867 	347.826087 	809.744000 	345.181675 	359.447005 	36.253776 
964.726291 	391.304348 	936.000000 	262.243286 	202.764977 	37.764350 
975.327679 	391.304348 	718.700000 	262.243286 	202.764977 	37.764350 
976.291442 	347.826087 	877.000000 	262.243286 	202.764977 	37.764350 
918.465690 	608.695652 	923.500000 	209.583992 	110.599078 	39.274924 
937.740941 	391.304348 	904.135000 	262.243286 	294.930876 	39.274924 
941.595991 	434.782609 	849.281000 	453.659821 	341.935484 	39.274924 
941.595991 	434.782609 	849.281000 	453.659821 	341.935484 	39.274924 
943.523516 	434.782609 	857.500000 	449.183781 	376.958525 	39.274924 
947.378566 	217.391304 	823.000000 	292.522380 	299.539171 	39.274924 
947.571318 	86.956522 	894.000000 	235.913639 	0.000000 	39.274924 
947.764071 	434.782609 	894.061000 	262.243286 	294.930876 	39.274924 
948.342328 	434.782609 	879.000000 	262.243286 	294.930876 	39.274924 
949.306091 	565.217391 	885.000000 	235.913639 	184.331797 	39.274924 
950.269854 	434.782609 	862.000000 	262.243286 	294.930876 	39.274924 
950.655359 	565.217391 	794.000000 	235.913639 	184.331797 	39.274924 
952.197379 	347.826087 	903.124000 	262.243286 	294.930876 	39.274924 
958.172706 	434.782609 	843.000000 	453.659821 	341.935484 	39.274924 
958.172706 	434.782609 	843.000000 	453.659821 	341.935484 	39.274924 
964.919044 	434.782609 	830.699000 	262.243286 	294.930876 	39.274924 
965.690054 	304.347826 	844.000000 	453.659821 	341.935484 	39.274924 
965.690054 	304.347826 	844.000000 	453.659821 	341.935484 	39.274924 
966.653816 	434.782609 	885.000000 	453.659821 	341.935484 	39.274924 
966.653816 	434.782609 	885.000000 	453.659821 	341.935484 	39.274924 
966.654009 	260.869565 	848.445000 	368.088468 	345.622120 	39.274924 
968.581342 	217.391304 	725.000000 	368.088468 	345.622120 	39.274924 
969.545104 	260.869565 	811.000000 	387.309110 	341.935484 	39.274924 
970.508867 	217.391304 	810.000000 	368.088468 	345.622120 	39.274924 
971.472629 	217.391304 	783.000000 	209.583992 	110.599078 	39.274924 
971.858134 	217.391304 	830.000000 	368.088468 	345.622120 	39.274924 
896.299152 	826.086957 	915.000000 	288.572933 	294.930876 	40.785498 
903.045490 	782.608696 	948.000000 	288.572933 	294.930876 	40.785498 
922.513493 	521.739130 	928.217000 	272.775145 	294.930876 	40.785498 
923.284503 	782.608696 	916.000000 	288.572933 	294.930876 	40.785498 
925.212028 	565.217391 	941.739000 	272.775145 	294.930876 	40.785498 
929.067078 	521.739130 	936.400000 	272.775145 	294.930876 	40.785498 
936.006168 	521.739130 	912.483000 	272.775145 	294.930876 	40.785498 
941.595991 	565.217391 	920.000000 	272.775145 	294.930876 	40.785498 
943.523516 	521.739130 	861.000000 	272.775145 	294.930876 	40.785498 
946.414803 	565.217391 	869.870000 	272.775145 	294.930876 	40.785498 
947.378566 	521.739130 	864.000000 	272.775145 	294.930876 	40.785498 
950.269854 	434.782609 	898.097000 	272.775145 	294.930876 	40.785498 
955.666924 	478.260870 	813.000000 	272.775145 	294.930876 	40.785498 
956.052429 	434.782609 	922.000000 	272.775145 	294.930876 	40.785498 
959.907479 	434.782609 	792.000000 	272.775145 	294.930876 	40.785498 
969.545104 	260.869565 	783.000000 	320.168510 	354.838710 	40.785498 
969.545104 	260.869565 	783.000000 	320.168510 	354.838710 	40.785498 
976.291442 	304.347826 	780.000000 	320.168510 	354.838710 	40.785498 
976.291442 	304.347826 	780.000000 	320.168510 	354.838710 	40.785498 
983.037779 	130.434783 	780.000000 	326.750922 	308.755760 	40.785498 
993.831920 	43.478261 	865.000000 	326.750922 	308.755760 	40.785498 
890.131072 	869.565217 	976.300000 	288.572933 	294.930876 	43.806647 
890.131072 	869.565217 	976.300000 	288.572933 	294.930876 	43.806647 
918.329029 	652.173913 	967.458000 	300.421274 	296.774194 	43.806647 
920.585968 	608.695652 	941.673000 	300.421274 	296.774194 	43.806647 
922.320740 	695.652174 	947.000000 	300.421274 	296.774194 	43.806647 
926.368543 	652.173913 	908.700000 	300.421274 	296.774194 	43.806647 
928.296068 	608.695652 	940.300000 	300.421274 	296.774194 	43.806647 
930.030840 	695.652174 	917.836000 	300.421274 	296.774194 	43.806647 
933.885891 	652.173913 	906.000000 	300.421274 	296.774194 	43.806647 
935.813416 	652.173913 	938.650000 	300.421274 	296.774194 	43.806647 
936.006168 	608.695652 	927.195000 	300.421274 	296.774194 	43.806647 
937.740941 	652.173913 	902.000000 	300.421274 	296.774194 	43.806647 
937.933693 	608.695652 	935.516000 	300.421274 	296.774194 	43.806647 
945.643793 	608.695652 	913.193000 	300.421274 	296.774194 	43.806647 
961.835004 	608.695652 	747.331000 	300.421274 	296.774194 	43.806647 
966.653816 	347.826087 	850.000000 	364.402317 	318.894009 	43.806647 
976.291442 	304.347826 	928.347000 	364.402317 	318.894009 	43.806647 
976.291442 	304.347826 	780.000000 	364.402317 	318.894009 	43.806647 
976.291442 	304.347826 	850.000000 	364.402317 	318.894009 	43.806647 
976.291442 	347.826087 	853.000000 	364.402317 	318.894009 	43.806647 
980.146492 	304.347826 	885.000000 	364.402317 	318.894009 	43.806647 
982.074210 	304.347826 	854.000000 	364.402317 	318.894009 	43.806647 
983.037779 	304.347826 	790.000000 	364.402317 	318.894009 	43.806647 
985.929067 	347.826087 	812.000000 	364.402317 	318.894009 	43.806647 
899.190439 	695.652174 	905.000000 	385.202738 	427.649770 	45.317221 
930.223593 	652.173913 	921.400000 	246.445498 	327.188940 	45.317221 
